;R	G	B	Name
0.045466	0.058555	0.093458	7
0.044998	0.058215	0.093458	7
0.046179	0.059167	0.098131	7
0.044998	0.058215	0.093458	7
0.046729	0.060748	0.098131	7
0.049389	0.059185	0.085308	7
0.048341	0.058423	0.085308	7
0.048747	0.058719	0.085308	7
0.049763	0.059457	0.085308	7
0.050409	0.059927	0.085308	7
0.045024	0.05628	0.090047	7
0.047986	0.058165	0.085308	7
0.049389	0.059185	0.085308	7
0.048747	0.058719	0.085308	7
0.049389	0.059185	0.085308	7
0.074026	0.093506	0.13636	7
0.072287	0.091595	0.13182	7
0.073864	0.093094	0.13636	7
0.072727	0.092424	0.13182	7
0.072534	0.092174	0.13636	7
0.074148	0.093371	0.13182	7
0.073052	0.092532	0.13636	7
0.072193	0.091937	0.13636	7
0.071281	0.091089	0.13636	7
0.072443	0.092111	0.13636	7
0.04487	0.056711	0.092233	7
0.046117	0.057646	0.092233	7
0.046117	0.057646	0.092233	7
0.043689	0.05534	0.087379	7
0.046117	0.057646	0.092233	7
0.043811	0.055916	0.092233	7
0.046117	0.057646	0.092233	7
0.046117	0.057646	0.092233	7
0.046117	0.058414	0.092233	7
0.043689	0.05534	0.087379	7
0.061905	0.079296	0.11905	7
0.061224	0.078912	0.11429	7
0.062112	0.079631	0.11905	7
0.062112	0.079631	0.11905	7
0.061224	0.077981	0.11429	7
0.062112	0.079631	0.11905	7
0.062112	0.079631	0.11905	7
0.060952	0.077363	0.11429	7
0.061224	0.077806	0.11429	7
0.061224	0.078108	0.11429	7
0.058824	0.067227	0.088235	7
0.060265	0.06923	0.093137	7
0.060022	0.069053	0.093137	7
0.060265	0.06923	0.093137	7
0.058824	0.067227	0.088235	7
0.058824	0.067227	0.088235	7
0.058824	0.067227	0.088235	7
0.058824	0.067227	0.088235	7
0.057843	0.066527	0.088235	7
0.058824	0.067227	0.088235	7
0.046512	0.063256	0.10233	7
0.044651	0.060558	0.097674	7
0.046512	0.063256	0.10233	7
0.046267	0.062085	0.097674	7
0.045581	0.06161	0.097674	7
0.045581	0.06161	0.097674	7
0.046173	0.06202	0.097674	7
0.046267	0.062085	0.097674	7
0.044767	0.06064	0.097674	7
0.044767	0.06064	0.097674	7
0.045894	0.057367	0.091787	7
0.045894	0.057367	0.091787	7
0.047476	0.058554	0.091787	7
0.048079	0.059006	0.091787	7
0.048079	0.059006	0.091787	7
0.048309	0.060386	0.096618	7
0.045894	0.057367	0.091787	7
0.048079	0.059006	0.091787	7
0.048309	0.060386	0.096618	7
0.045894	0.057367	0.091787	7
0.046559	0.060667	0.098291	7
0.047009	0.059829	0.094017	7
0.047009	0.06044	0.094017	7
0.047009	0.059829	0.094017	7
0.046559	0.060667	0.098291	7
0.049247	0.062038	0.094017	7
0.047009	0.059829	0.094017	7
0.046559	0.060667	0.098291	7
0.04863	0.061597	0.094017	7
0.047009	0.06044	0.094017	7
0.066127	0.083567	0.12281	7
0.064635	0.082534	0.12281	7
0.065648	0.084111	0.12719	7
0.066986	0.085593	0.12281	7
0.063596	0.082675	0.12719	7
0.065241	0.082954	0.12281	7
0.066944	0.085482	0.12719	7
0.065497	0.083131	0.12281	7
0.06652	0.08411	0.12281	7
0.066986	0.085593	0.12281	7
0.052962	0.063554	0.092683	7
0.05252	0.062561	0.092683	7
0.053659	0.064302	0.092683	7
0.05165	0.063128	0.097561	7
0.051103	0.062718	0.097561	7
0.053501	0.064516	0.097561	7
0.04878	0.060976	0.097561	7
0.053756	0.064373	0.092683	7
0.053756	0.064373	0.092683	7
0.052533	0.06379	0.097561	7
0.63825	0.90445	0.99468	8
0.6349	0.90201	0.99468	8
0.6349	0.90264	0.99468	8
0.64987	0.91336	0.98936	8
0.64019	0.90606	0.99468	8
0.65352	0.91841	0.98936	8
0.63852	0.90344	0.98936	8
0.65208	0.91441	0.98936	8
0.63298	0.89995	0.99468	8
0.64689	0.91033	0.98936	8
0.64667	0.86297	0.92381	8
0.64558	0.86379	0.92857	8
0.64251	0.85529	0.90952	8
0.63913	0.84971	0.9	8
0.64759	0.86974	0.9381	8
0.6414	0.85432	0.90952	8
0.64444	0.86536	0.93333	8
0.64333	0.85911	0.91905	8
0.63857	0.84874	0.9	8
0.64435	0.85746	0.91429	8
0.68753	0.90339	0.92694	8
0.68906	0.90643	0.93151	8
0.69723	0.91761	0.95434	8
0.68519	0.89932	0.92237	8
0.68575	0.90241	0.92694	8
0.69244	0.90984	0.93607	8
0.6988	0.91896	0.95434	8
0.69895	0.91911	0.95434	8
0.69488	0.91255	0.94521	8
0.69188	0.90954	0.94064	8
0.65749	0.89522	0.93717	8
0.65568	0.90418	0.96335	8
0.65714	0.90238	0.95812	8
0.65384	0.89851	0.95288	8
0.6587	0.8934	0.93194	8
0.65612	0.88769	0.92147	8
0.6587	0.8934	0.93194	8
0.65623	0.89698	0.94241	8
0.655	0.88941	0.9267	8
0.65355	0.89807	0.95288	8
0.63861	0.87949	0.96552	8
0.64396	0.87561	0.94581	8
0.64527	0.87618	0.94581	8
0.64763	0.877	0.94581	8
0.64355	0.88133	0.96059	8
0.64297	0.87477	0.94581	8
0.63836	0.8791	0.96552	8
0.64209	0.88143	0.96552	8
0.64059	0.88248	0.97044	8
0.64355	0.88133	0.96059	8
0.89655	1	1	8
0.9064	1	1	8
0.905	1	1	8
0.9064	1	1	8
0.9084	1	1	8
0.90769	1	1	8
0.9	1	1	8
0.90769	1	1	8
0.90517	1	1	8
0.89655	1	1	8
0.82349	0.99505	0.99505	8
0.81771	0.99505	0.99505	8
0.79703	1	1	8
0.81481	1	1	8
0.81188	1	1	8
0.81771	0.99505	0.99505	8
0.81188	1	1	8
0.81481	1	1	8
0.80851	1	1	8
0.80952	1	1	8
0.9779	1	1	8
0.97238	1	1	8
0.98895	1	1	8
0.98895	1	1	8
0.96133	1	1	8
0.96685	1	1	8
0.97238	1	1	8
0.96685	1	1	8
0.96685	1	1	8
0.96685	1	1	8
0.88889	1	1	8
0.89286	1	1	8
0.88372	1	1	8
0.88571	1	1	8
0.88889	1	1	8
0.88462	1	1	8
0.89189	1	1	8
0.89024	1	1	8
0.8913	1	1	8
0.89904	1	1	8
0.81517	1	1	8
0.81991	1	1	8
0.81333	1	1	8
0.82938	1	1	8
0.81818	1	1	8
0.82464	1	1	8
0.8436	1	1	8
0.82938	1	1	8
0.81517	1	1	8
0.8125	1	1	8
0.90426	1	0.96809	8
0.89231	1	0.99231	8
0.9	1	0.97826	8
0.90594	1	0.96708	8
0.89189	1	0.99324	8
0.90278	1	0.97222	8
0.90594	1	0.96238	8
0.90476	1	0.96825	8
0.89157	1	0.99362	8
0.91026	1	0.95513	8
0.7769	0.94954	0.94954	8
0.7819	0.9633	0.9633	8
0.7819	0.9633	0.9633	8
0.78213	0.9633	0.9633	8
0.77888	0.95413	0.95413	8
0.76887	0.93119	0.93119	8
0.77686	0.95413	0.95413	8
0.77372	0.94495	0.94495	8
0.78176	0.96789	0.96789	8
0.78069	0.9633	0.9633	8
0.73034	0.89216	0.89216	8
0.73725	0.92157	0.92157	8
0.73413	0.90686	0.90686	8
0.73529	0.91176	0.91176	8
0.72996	0.89706	0.89706	8
0.72996	0.89706	0.89706	8
0.73755	0.91667	0.91667	8
0.73341	0.90196	0.90196	8
0.72996	0.89706	0.89706	8
0.7406	0.94118	0.94118	8
0.81533	0.97573	0.97573	8
0.81874	0.98058	0.98058	8
0.81535	0.97087	0.97087	8
0.81503	0.98058	0.98058	8
0.81553	0.97573	0.97573	8
0.81535	0.97087	0.97087	8
0.81816	0.96602	0.96602	8
0.81577	0.97573	0.97573	8
0.81786	0.97087	0.97087	8
0.8199	0.96602	0.96602	8
0.82021	0.9907	0.9907	8
0.82094	0.98605	0.98605	8
0.8156	0.98705	0.9907	8
0.82437	0.9814	0.9814	8
0.82017	0.98605	0.98605	8
0.82094	0.98605	0.98605	8
0.82833	0.9814	0.9814	8
0.82021	0.9907	0.9907	8
0.82648	0.97674	0.97674	8
0.82094	0.98605	0.98605	8
0.8144	0.98585	0.98585	8
0.81915	0.98113	0.98113	8
0.81768	0.99057	0.99057	8
0.81768	0.99057	0.99057	8
0.81982	0.97642	0.97642	8
0.82075	0.97642	0.97642	8
0.82303	0.98113	0.98113	8
0.82152	0.98113	0.98113	8
0.82154	0.98585	0.98585	8
0.8144	0.98585	0.98585	8
0.84815	0.99099	0.99099	8
0.86206	0.98649	0.98649	8
0.86109	0.98649	0.98649	8
0.84815	0.99099	0.99099	8
0.8592	0.98649	0.98649	8
0.85824	0.98649	0.98649	8
0.86201	0.98198	0.98198	8
0.86295	0.98198	0.98198	8
0.85824	0.98649	0.98649	8
0.86201	0.98198	0.98198	8
0.891	1	1	8
0.90566	1	1	8
0.91038	1	1	8
0.90566	1	1	8
0.88679	1	1	8
0.91228	1	1	8
0.89535	1	1	8
0.91038	1	1	8
0.91346	1	1	8
0.89151	1	1	8
0.87129	1	1	8
0.867	1	1	8
0.87879	1	1	8
0.87313	1	1	8
0.87	1	1	8
0.86885	1	1	8
0.87654	1	1	8
0.867	1	1	8
0.86207	1	1	8
0.875	1	1	8
0.8378	0.98592	0.98592	8
0.83592	0.96244	0.96244	8
0.8378	0.98592	0.98592	8
0.84056	0.98592	0.98592	8
0.8411	0.97653	0.97653	8
0.83965	0.98122	0.98122	8
0.83841	0.98122	0.98122	8
0.8378	0.98592	0.98592	8
0.84093	0.98592	0.98592	8
0.8378	0.98592	0.98592	8
0.87927	0.97788	0.97788	8
0.86671	0.96018	0.96018	8
0.87611	0.97345	0.97345	8
0.87402	0.96903	0.96903	8
0.87836	0.97788	0.97788	8
0.87967	0.9823	0.9823	8
0.88207	0.9823	0.9823	8
0.87836	0.97788	0.97788	8
0.88095	0.9823	0.9823	8
0.87611	0.97345	0.97345	8
0.95023	1	1	8
0.92308	1	1	8
0.94118	1	1	8
0.92727	1	1	8
0.9276	1	1	8
0.95475	1	1	8
0.9457	1	1	8
0.9457	1	1	8
0.92273	1	1	8
0.93443	1	1	8
0.94702	1	0.96973	8
0.93301	1	0.98325	8
0.95215	1	0.95899	8
0.9378	1	0.97927	8
0.9378	1	0.97927	8
0.94258	1	0.97129	8
0.94805	1	0.96289	8
0.93301	1	0.9866	8
0.92344	1	1	8
0.92727	1	0.9974	8
0.23137	0.43373	0.12486	5
0.23231	0.43373	0.1253	5
0.23541	0.43373	0.12723	5
0.23341	0.43373	0.12609	5
0.23273	0.42771	0.1258	5
0.23384	0.42169	0.12651	5
0.23059	0.43976	0.12368	5
0.22954	0.43373	0.12392	5
0.23286	0.43373	0.12572	5
0.23097	0.43976	0.12403	5
0.2121	0.38021	0.1204	5
0.21161	0.38542	0.12013	5
0.20971	0.38542	0.1192	5
0.21292	0.38542	0.12092	5
0.20787	0.39583	0.11816	5
0.21066	0.38542	0.11948	5
0.20704	0.39063	0.11772	5
0.20751	0.39583	0.11806	5
0.21319	0.38542	0.12133	5
0.20647	0.39063	0.11719	5
0.20058	0.39691	0.11704	5
0.20885	0.3866	0.11998	5
0.2025	0.39175	0.11753	5
0.20322	0.39175	0.11753	5
0.20873	0.3866	0.11979	5
0.19975	0.39691	0.11674	5
0.20221	0.39175	0.11753	5
0.20294	0.39175	0.11753	5
0.20457	0.3866	0.11835	5
0.20208	0.39691	0.11783	5
0.2374	0.40722	0.12216	5
0.2374	0.40722	0.12216	5
0.23969	0.40206	0.12298	5
0.23652	0.40206	0.12155	5
0.23787	0.39691	0.12182	5
0.23877	0.40722	0.1226	5
0.23776	0.40206	0.12215	5
0.23859	0.40206	0.12258	5
0.23713	0.40206	0.12168	5
0.23787	0.39691	0.12182	5
0.19068	0.39303	0.12506	5
0.19576	0.38308	0.12638	5
0.19785	0.38806	0.12778	5
0.19403	0.38806	0.12586	5
0.19576	0.38308	0.12638	5
0.19133	0.39303	0.12577	5
0.19403	0.38806	0.12586	5
0.19295	0.38806	0.12555	5
0.19403	0.38806	0.12586	5
0.19301	0.39303	0.12633	5
0.19666	0.38947	0.12055	5
0.19498	0.4	0.12043	5
0.19467	0.4	0.12	5
0.19238	0.40526	0.1192	5
0.19783	0.38947	0.12117	5
0.19204	0.40526	0.11894	5
0.19793	0.38947	0.12131	5
0.19636	0.38947	0.12028	5
0.1966	0.4	0.12105	5
0.19666	0.38947	0.12055	5
0.41351	0.63434	0.82305	3
0.38606	0.6169	0.84774	3
0.39199	0.62139	0.84362	3
0.40496	0.62752	0.82716	3
0.42314	0.64021	0.81481	3
0.38036	0.61377	0.85185	3
0.39296	0.6207	0.83951	3
0.40533	0.62741	0.83128	3
0.38996	0.61999	0.84774	3
0.38454	0.61614	0.84774	3
0.3164	0.51854	0.73109	3
0.30836	0.51692	0.7521	3
0.30478	0.51766	0.77311	3
0.31373	0.51831	0.73529	3
0.31241	0.51832	0.7395	3
0.3055	0.51805	0.77311	3
0.30931	0.51783	0.7521	3
0.30812	0.51752	0.7563	3
0.30494	0.51606	0.76471	3
0.30429	0.5161	0.76891	3
0.34852	0.62043	0.81466	3
0.34646	0.61752	0.81466	3
0.34605	0.61696	0.81466	3
0.34852	0.62043	0.81466	3
0.34068	0.61395	0.83621	3
0.34849	0.6195	0.81034	3
0.34659	0.61837	0.81466	3
0.34731	0.61902	0.81897	3
0.34825	0.61913	0.81034	3
0.33693	0.60809	0.84052	3
0.39442	0.61969	0.85246	3
0.3921	0.60854	0.81557	3
0.3929	0.61024	0.81967	3
0.39404	0.61119	0.81557	3
0.39479	0.62021	0.85246	3
0.39344	0.62173	0.86885	3
0.39442	0.61969	0.85246	3
0.39445	0.61936	0.84426	3
0.39451	0.61989	0.84836	3
0.39344	0.61892	0.85246	3
0.49431	0.69753	0.84677	3
0.49567	0.69823	0.84677	3
0.48404	0.69255	0.875	3
0.47486	0.68626	0.8871	3
0.49501	0.69927	0.85081	3
0.48102	0.6896	0.875	3
0.4799	0.69036	0.8871	3
0.48497	0.69227	0.87097	3
0.48712	0.69266	0.8629	3
0.48985	0.69557	0.85484	3
0.32232	0.49758	0.70204	3
0.32281	0.49666	0.69796	3
0.32214	0.49602	0.69796	3
0.33435	0.49713	0.67347	3
0.33606	0.49791	0.66939	3
0.33333	0.49539	0.66939	3
0.32773	0.49619	0.68571	3
0.32687	0.49814	0.69388	3
0.33283	0.4977	0.67755	3
0.32773	0.49768	0.6898	3
0.35563	0.63182	0.908	3
0.36649	0.63918	0.9	3
0.35467	0.63333	0.912	3
0.36446	0.6377	0.9	3
0.35174	0.63387	0.916	3
0.37503	0.63865	0.884	3
0.35168	0.63384	0.916	3
0.35861	0.63418	0.904	3
0.36915	0.63933	0.896	3
0.37239	0.6404	0.892	3
0.41536	0.71275	0.97177	3
0.4602	0.73484	0.96371	3
0.37506	0.68992	0.97984	3
0.42486	0.71616	0.96774	3
0.42319	0.71708	0.97177	3
0.46318	0.73643	0.96371	3
0.40917	0.70922	0.97177	3
0.40815	0.70767	0.97177	3
0.43779	0.72425	0.96774	3
0.37534	0.69036	0.97984	3
0.42828	0.66695	0.85656	3
0.39994	0.66576	0.88934	3
0.39129	0.66245	0.89344	3
0.40561	0.66567	0.88115	3
0.40357	0.66675	0.88525	3
0.40725	0.66665	0.88115	3
0.42377	0.66445	0.85656	3
0.40238	0.66553	0.88525	3
0.41803	0.6687	0.87295	3
0.38212	0.65862	0.89754	3
0.51434	0.76305	0.93902	3
0.48831	0.75086	0.94715	3
0.51376	0.76087	0.93496	3
0.50629	0.7591	0.93902	3
0.49501	0.75577	0.94715	3
0.50485	0.75831	0.93902	3
0.52091	0.76447	0.93496	3
0.48108	0.74866	0.95122	3
0.47376	0.74679	0.95528	3
0.51257	0.76206	0.93902	3
0.34086	0.62962	0.89796	3
0.34796	0.63055	0.88571	3
0.34543	0.62886	0.88571	3
0.35102	0.62859	0.87755	3
0.3483	0.62871	0.88163	3
0.34543	0.62886	0.88571	3
0.34702	0.63133	0.8898	3
0.33534	0.62846	0.9102	3
0.33586	0.6306	0.91429	3
0.3398	0.63181	0.90612	3
0.31165	0.62432	0.88934	3
0.26947	0.61659	0.93033	3
0.3225	0.62457	0.87705	3
0.29428	0.61911	0.89754	3
0.29589	0.61986	0.89754	3
0.28256	0.61793	0.90984	3
0.26947	0.61659	0.93033	3
0.28712	0.62095	0.90984	3
0.31024	0.62343	0.88934	3
0.27994	0.61807	0.91393	3
0.90659	1	1	8
0.8956	1	1	8
0.9	1	1	8
0.90659	1	1	8
0.91209	1	1	8
0.89209	1	1	8
0.896	1	1	8
0.90659	1	1	8
0.93956	1	1	8
0.94118	1	1	8
0.96569	1	1	8
0.96569	1	1	8
0.95588	1	1	8
0.95098	1	1	8
0.96053	1	1	8
0.95588	1	1	8
0.97059	1	1	8
0.95588	1	1	8
0.95588	1	1	8
0.95588	1	1	8
0.85433	0.99459	0.99459	8
0.85835	0.99459	0.99459	8
0.86616	0.98378	0.98378	8
0.85722	0.99459	0.99459	8
0.86349	0.98919	0.98919	8
0.8625	0.98378	0.98378	8
0.8549	0.99459	0.99459	8
0.86237	0.98919	0.98919	8
0.85722	0.99459	0.99459	8
0.84993	0.99459	0.99459	8
0.88203	0.99485	0.99485	8
0.88766	0.98969	0.98969	8
0.87983	0.99485	0.99485	8
0.87983	0.99485	0.99485	8
0.88428	0.98969	0.98969	8
0.88203	0.99485	0.99485	8
0.88464	0.98969	0.98969	8
0.88716	0.99485	0.99485	8
0.88546	0.99485	0.99485	8
0.88716	0.99485	0.99485	8
0.63624	0.723	0.723	8
0.63674	0.7277	0.7277	8
0.63764	0.73709	0.73709	8
0.63792	0.7277	0.7277	8
0.63285	0.74178	0.74178	8
0.63686	0.73239	0.73239	8
0.6338	0.74648	0.74648	8
0.63912	0.73709	0.73709	8
0.6385	0.73709	0.73709	8
0.6328	0.74178	0.74178	8
0.85714	1	1	8
0.86818	1	1	8
0.86161	1	1	8
0.87054	1	1	8
0.85714	1	1	8
0.883	0.99554	0.99554	8
0.88393	1	1	8
0.85833	1	1	8
0.85973	1	1	8
0.875	1	1	8
0.85621	0.96552	0.96552	8
0.85738	0.96552	0.96552	8
0.85731	0.96552	0.96552	8
0.84971	0.97845	0.97845	8
0.85606	0.97414	0.97414	8
0.85763	0.96121	0.96121	8
0.85237	0.97414	0.97414	8
0.85723	0.96552	0.96552	8
0.85689	0.96121	0.96121	8
0.85451	0.97414	0.97414	8
0.87321	0.98673	0.98673	8
0.87553	0.9823	0.9823	8
0.86597	0.99558	0.99558	8
0.87712	0.99115	0.99115	8
0.87321	0.98673	0.98673	8
0.8718	0.99558	0.99558	8
0.87712	0.99115	0.99115	8
0.87434	0.97788	0.97788	8
0.86955	0.99558	0.99558	8
0.87705	0.9823	0.9823	8
0.78812	0.97044	0.97044	8
0.78639	0.97044	0.97044	8
0.78657	0.97044	0.97044	8
0.7878	0.96901	0.97537	8
0.7823	0.96752	0.9803	8
0.7932	0.95567	0.95567	8
0.77766	0.96582	0.9803	8
0.78993	0.96059	0.96059	8
0.78818	0.96552	0.96552	8
0.77766	0.96582	0.9803	8
0.1756	0.22288	0.27016	7
0.16671	0.21134	0.25403	7
0.1811	0.23168	0.28226	7
0.18107	0.23059	0.28226	7
0.17137	0.21673	0.2621	7
0.17726	0.22572	0.27419	7
0.16694	0.21145	0.25403	7
0.1732	0.21966	0.26613	7
0.17524	0.2227	0.27016	7
0.16908	0.21357	0.25806	7
0.059375	0.059375	0.086364	7
0.056643	0.059441	0.081818	7
0.056643	0.059441	0.081818	7
0.054545	0.057792	0.077273	7
0.057025	0.060124	0.081818	7
0.05979	0.05979	0.086364	7
0.056643	0.059161	0.081818	7
0.056917	0.06003	0.081818	7
0.054545	0.057792	0.077273	7
0.056643	0.059441	0.081818	7
0.028708	0.033493	0.057416	7
0.028708	0.032809	0.057416	7
0.028708	0.032809	0.057416	7
0.028708	0.033493	0.057416	7
0.028708	0.033493	0.057416	7
0.028708	0.033493	0.057416	7
0.028708	0.033493	0.057416	7
0.028708	0.032809	0.057416	7
0.028708	0.033493	0.057416	7
0.028708	0.033493	0.057416	7
0.021164	0.024943	0.047619	7
0.021164	0.024943	0.047619	7
0.021164	0.024943	0.047619	7
0.021164	0.024943	0.047619	7
0.021164	0.024943	0.047619	7
0.021164	0.024943	0.047619	7
0.021164	0.025573	0.047619	7
0.02328	0.027438	0.052381	7
0.02328	0.027438	0.052381	7
0.021164	0.024943	0.047619	7
0.027778	0.031746	0.055556	7
0.027778	0.03125	0.055556	7
0.027778	0.031746	0.055556	7
0.027778	0.031746	0.055556	7
0.027778	0.03125	0.055556	7
0.027778	0.030864	0.055556	7
0.027778	0.03125	0.055556	7
0.027778	0.03125	0.055556	7
0.025463	0.029101	0.050926	7
0.027778	0.031746	0.055556	7
0.023305	0.026218	0.04661	7
0.023305	0.025424	0.04661	7
0.023305	0.023305	0.04661	7
0.023305	0.025895	0.04661	7
0.023305	0.025636	0.04661	7
0.023305	0.026218	0.04661	7
0.023305	0.026218	0.04661	7
0.023305	0.026218	0.04661	7
0.023305	0.023305	0.04661	7
0.023305	0.023305	0.04661	7
0.02521	0.029412	0.05042	7
0.02521	0.028812	0.05042	7
0.02521	0.028812	0.05042	7
0.02521	0.028812	0.05042	7
0.026411	0.030412	0.05042	7
0.02521	0.029412	0.05042	7
0.02521	0.029412	0.05042	7
0.02521	0.028812	0.05042	7
0.02521	0.028812	0.05042	7
0.02521	0.029412	0.05042	7
0.14647	0.17726	0.19266	7
0.13201	0.1603	0.16972	7
0.15482	0.18741	0.20642	7
0.14883	0.18016	0.19725	7
0.16738	0.20114	0.22477	7
0.12881	0.15606	0.16514	7
0.16677	0.19991	0.22477	7
0.13201	0.1603	0.16972	7
0.13168	0.15991	0.16972	7
0.11894	0.14489	0.15138	7
0.064762	0.064762	0.08	7
0.065455	0.067532	0.08	7
0.065455	0.067532	0.08	7
0.064762	0.064762	0.08	7
0.066087	0.068406	0.08	7
0.064762	0.066286	0.08	7
0.065455	0.067879	0.08	7
0.065455	0.067532	0.08	7
0.06521	0.067323	0.08	7
0.064762	0.064762	0.08	7
0.034185	0.037441	0.053719	7
0.034185	0.037441	0.053719	7
0.033574	0.036452	0.053719	7
0.034185	0.037441	0.053719	7
0.034185	0.037441	0.053719	7
0.033297	0.036214	0.053719	7
0.034185	0.037441	0.053719	7
0.033306	0.036222	0.053719	7
0.034185	0.037441	0.053719	7
0.033574	0.036452	0.053719	7
0.045237	0.045237	0.062201	7
0.044923	0.044923	0.062201	7
0.045237	0.045237	0.062201	7
0.045237	0.045237	0.062201	7
0.045237	0.045237	0.062201	7
0.044707	0.044707	0.062201	7
0.045237	0.045237	0.062201	7
0.044429	0.044429	0.062201	7
0.044429	0.044429	0.062201	7
0.045237	0.045237	0.062201	7
0.085388	0.089498	0.10046	7
0.084595	0.08856	0.10046	7
0.086106	0.090889	0.10046	7
0.086106	0.090889	0.10046	7
0.084384	0.088402	0.10046	7
0.085388	0.089693	0.10046	7
0.084384	0.088402	0.10046	7
0.086106	0.090889	0.10046	7
0.083714	0.0879	0.10046	7
0.086106	0.090889	0.10046	7
0.17825	0.20311	0.20548	7
0.17613	0.19814	0.20548	7
0.17736	0.20021	0.20548	7
0.17637	0.20091	0.20091	7
0.17782	0.20153	0.20548	7
0.17599	0.20091	0.20091	7
0.1768	0.20091	0.20091	7
0.17718	0.20091	0.20091	7
0.17738	0.20091	0.20091	7
0.17751	0.20091	0.19998	7
0.06383	0.067234	0.080851	7
0.061277	0.064681	0.076596	7
0.061277	0.064681	0.076596	7
0.06383	0.066667	0.080851	7
0.06383	0.067234	0.080851	7
0.06383	0.067234	0.080851	7
0.06383	0.067234	0.080851	7
0.061277	0.064681	0.076596	7
0.06383	0.067234	0.080851	7
0.06383	0.067234	0.080851	7
0.039604	0.042433	0.059406	7
0.03819	0.03819	0.059406	7
0.039604	0.042433	0.059406	7
0.039604	0.039604	0.059406	7
0.039604	0.041584	0.059406	7
0.039604	0.041804	0.059406	7
0.039604	0.042079	0.059406	7
0.039604	0.042079	0.059406	7
0.039604	0.042079	0.059406	7
0.039604	0.042079	0.059406	7
0.077935	0.10628	0.1417	7
0.08114	0.11056	0.1498	7
0.07818	0.10641	0.1417	7
0.079499	0.10848	0.14575	7
0.079267	0.10808	0.14575	7
0.077935	0.10628	0.1417	7
0.08284	0.11327	0.15385	7
0.078722	0.10706	0.1417	7
0.079499	0.10848	0.14575	7
0.076473	0.10415	0.13765	7
0.082056	0.11083	0.14919	7
0.082885	0.11162	0.14919	7
0.08091	0.10902	0.14516	7
0.080645	0.10887	0.14516	7
0.082056	0.11083	0.14919	7
0.08129	0.10968	0.14516	7
0.080645	0.10887	0.14516	7
0.083578	0.1129	0.15323	7
0.083909	0.11362	0.15323	7
0.083795	0.11311	0.15323	7
0.066337	0.088686	0.12097	7
0.067708	0.090625	0.125	7
0.066741	0.08907	0.12097	7
0.066532	0.088947	0.12097	7
0.066337	0.088686	0.12097	7
0.066741	0.08907	0.12097	7
0.066532	0.088947	0.12097	7
0.064964	0.086619	0.11694	7
0.065982	0.087977	0.12097	7
0.067308	0.090385	0.125	7
0.055444	0.071939	0.10081	7
0.05667	0.072726	0.10484	7
0.054985	0.07135	0.10081	7
0.054985	0.07135	0.10081	7
0.053763	0.069892	0.096774	7
0.054985	0.071648	0.10081	7
0.056452	0.072581	0.10484	7
0.054985	0.07135	0.10081	7
0.054603	0.070004	0.10081	7
0.056452	0.072581	0.10484	7
0.051973	0.063342	0.088353	7
0.053477	0.065145	0.092369	7
0.051539	0.062584	0.088353	7
0.053882	0.065428	0.092369	7
0.053012	0.064793	0.088353	7
0.051973	0.0641	0.088353	7
0.051793	0.063218	0.088353	7
0.051973	0.0641	0.088353	7
0.053012	0.064793	0.088353	7
0.051973	0.063666	0.088353	7
0.047043	0.055444	0.080645	7
0.045271	0.054226	0.076613	7
0.047043	0.056207	0.080645	7
0.0454	0.054318	0.076613	7
0.045066	0.05367	0.076613	7
0.0454	0.054318	0.076613	7
0.044691	0.053397	0.076613	7
0.047043	0.056207	0.080645	7
0.045066	0.05367	0.076613	7
0.046689	0.055178	0.080645	7
0.059768	0.069083	0.092369	7
0.058902	0.068719	0.088353	7
0.059768	0.069083	0.092369	7
0.060617	0.069689	0.092369	7
0.058474	0.067095	0.084337	7
0.059526	0.069135	0.088353	7
0.06004	0.069277	0.092369	7
0.06158	0.070817	0.092369	7
0.060241	0.069612	0.088353	7
0.060452	0.069753	0.088353	7
0.05668	0.067476	0.089069	7
0.056308	0.067228	0.089069	7
0.05668	0.067476	0.089069	7
0.058811	0.070246	0.093117	7
0.058811	0.070246	0.093117	7
0.06031	0.072595	0.097166	7
0.058629	0.070125	0.093117	7
0.058198	0.069838	0.093117	7
0.057004	0.068227	0.089069	7
0.058811	0.070246	0.093117	7
0.069083	0.080921	0.10121	7
0.06993	0.081662	0.10121	7
0.069585	0.081446	0.10121	7
0.071307	0.082626	0.10526	7
0.068826	0.080604	0.10121	7
0.070175	0.081871	0.10526	7
0.06993	0.081662	0.10121	7
0.069404	0.081333	0.10121	7
0.06901	0.080721	0.10121	7
0.070175	0.081871	0.10526	7
0.069404	0.088738	0.12146	7
0.064593	0.082481	0.10931	7
0.064593	0.082481	0.10931	7
0.069404	0.088738	0.12146	7
0.069404	0.088582	0.12146	7
0.069404	0.088582	0.12146	7
0.067836	0.086426	0.11741	7
0.070938	0.090427	0.12551	7
0.069404	0.088924	0.12146	7
0.064777	0.082591	0.10931	7
0.060323	0.069785	0.08871	7
0.060094	0.069632	0.08871	7
0.062619	0.072865	0.096774	7
0.063275	0.073325	0.096774	7
0.061828	0.072133	0.092742	7
0.065036	0.075767	0.10081	7
0.065036	0.075767	0.10081	7
0.061828	0.072133	0.092742	7
0.064516	0.074885	0.10081	7
0.063364	0.073644	0.096774	7
0.044528	0.050762	0.075697	7
